,genero,monto,hora,establecimiento,ciudad,tipo_tc,linea_tc,interes_tc,status_txn,is_prime,cashback,fraude,Dia,Sistema,device_score,Flag_dcto
22445,F,172.9745205690989,7,Abarrotes,Monterrey,Física,67000,60,Aceptada,0,1.55677068512189,0,Wednesday,WEB,5,1
22447,F,316.72667273740564,8,Super,Monterrey,Física,67000,60,Aceptada,0,3.167266727374056,0,Friday,%%,4,0
22448,F,746.9327254475616,1,No registrado,Monterrey,Física,67000,60,Aceptada,0,7.469327254475615,0,Monday,.,4,0
22450,F,181.30333509116468,2,Super,Monterrey,Física,67000,60,Aceptada,0,1.6317300158204824,0,Sunday,ANDROID,4,1
22451,F,923.158514305013,21,Super,Monterrey,Física,67000,60,En proceso,0,9.23158514305013,0,Saturday,%%,5,0
22452,F,177.08162428768614,23,Abarrotes,Monterrey,Física,67000,60,Rechazada,0,1.5937346185891754,0,Friday,ANDROID,3,1
22453,F,351.9600347626458,11,No registrado,Monterrey,Física,67000,60,Aceptada,0,2.815680278101167,0,Tuesday,%%,1,1
22454,F,170.54112596681514,9,No registrado,Monterrey,Virtual,67000,60,En proceso,0,3.410822519336303,0,Friday,WEB,4,0
22455,F,382.6717424576432,7,Abarrotes,Monterrey,Física,67000,60,En proceso,0,3.444045682118789,0,Friday,ANDROID,2,1
22456,F,987.5347570330096,5,No registrado,Monterrey,Virtual,67000,60,En proceso,0,19.75069514066019,0,Sunday,ANDROID,4,0
22457,F,81.29526258082097,3,Super,Monterrey,Física,67000,60,Rechazada,0,0.8129526258082098,0,Tuesday,WEB,2,0
22458,F,917.2674742562192,5,MPago,Monterrey,Física,67000,60,Aceptada,0,9.172674742562192,0,Saturday,%%,2,0
22459,F,785.76440371031,19,Super,No registrado,Física,54000,56,En proceso,0,7.857644037103101,0,Wednesday,.,1,0
22460,F,870.0500989957661,13,Restaurante,No registrado,Virtual,54000,56,Aceptada,0,17.40100197991532,0,Sunday,WEB,3,0
22461,F,237.60738614891076,6,Super,No registrado,Física,73000,34,Aceptada,0,2.3760738614891075,0,Monday,ANDROID,5,0
22462,M,882.4574027725562,19,MPago,Toluca,Física,39000,35,Rechazada,0,8.824574027725562,0,Tuesday,%%,5,0
22463,M,558.6772003714741,20,Super,Toluca,Física,39000,35,Aceptada,0,5.586772003714741,0,Saturday,ANDROID,3,0
22465,M,87.4993895943439,15,No registrado,Toluca,Virtual,39000,35,En proceso,0,1.749987791886878,0,Tuesday,%%,3,0
22466,M,503.0482882901013,16,No registrado,Toluca,Física,39000,35,Aceptada,0,5.030482882901013,0,Tuesday,.,4,0
22467,M,663.5055298385721,20,Abarrotes,Toluca,Virtual,39000,35,En proceso,0,11.943099537094298,0,Saturday,WEB,3,1
22468,M,906.5171081794424,16,No registrado,Toluca,Virtual,39000,35,Aceptada,0,18.13034216358885,0,Sunday,%%,2,0
22469,M,283.0519959583424,19,MPago,Toluca,Física,39000,35,Aceptada,0,2.830519959583424,0,Tuesday,.,4,0
22470,M,921.6527307163252,12,No registrado,Toluca,Virtual,39000,35,Aceptada,0,18.433054614326505,0,Monday,.,2,0
22471,M,77.3045442808803,1,Restaurante,Toluca,Física,39000,35,Aceptada,0,0.7730454428088029,0,Sunday,ANDROID,4,0
22473,M,835.1136977740127,17,Farmacia,Toluca,Física,39000,35,Aceptada,0,7.516023279966115,0,Wednesday,ANDROID,1,1
22474,M,855.5289979854558,3,No registrado,Toluca,Física,39000,35,Aceptada,0,8.555289979854559,0,Friday,WEB,4,0
22475,M,482.13588139946006,5,Restaurante,Monterrey,Física,85000,41,Aceptada,0,4.821358813994601,0,Tuesday,ANDROID,4,0
22476,M,164.49235366560532,1,Abarrotes,Monterrey,Virtual,85000,41,Aceptada,0,3.2898470733121066,0,Saturday,%%,3,0
22477,M,234.8560955075234,19,Farmacia,Monterrey,Física,85000,41,Aceptada,0,2.348560955075234,0,Wednesday,ANDROID,2,0
22478,M,540.9983457306814,22,No registrado,Monterrey,Física,85000,41,En proceso,0,5.409983457306814,0,Tuesday,WEB,3,0
22479,M,181.6624003258215,15,MPago,Monterrey,Física,85000,41,Rechazada,0,1.816624003258215,0,Thursday,.,3,0
22480,M,314.28394635646487,2,MPago,Monterrey,Física,85000,41,Aceptada,0,3.142839463564649,0,Monday,WEB,2,0
22481,F,442.8546433604126,15,Super,Guadalajara,Física,64000,34,Aceptada,0,3.5428371468833006,0,Monday,ANDROID,1,1
22483,F,298.43028051311995,18,Farmacia,Merida,Física,63000,37,Aceptada,0,2.6858725246180795,0,Monday,ANDROID,4,1
22485,M,907.2197489887784,12,No registrado,No registrado,Física,67000,42,Aceptada,0,8.164977740899005,0,Saturday,WEB,3,1
22486,M,136.82757633145027,4,No registrado,No registrado,Física,67000,42,En proceso,0,1.3682757633145028,0,Friday,.,5,0
22487,M,683.5751466976469,15,Farmacia,No registrado,Virtual,67000,42,Aceptada,0,13.671502933952938,0,Thursday,%%,1,0
22488,F,354.72526077263467,12,Abarrotes,Monterrey,Física,31000,52,Aceptada,0,3.547252607726347,0,Tuesday,ANDROID,5,0
22489,F,838.8381467818729,10,MPago,Monterrey,Virtual,31000,52,Aceptada,0,16.776762935637457,0,Tuesday,.,3,0
22490,F,766.1752729522049,8,Restaurante,Monterrey,Física,31000,52,Aceptada,0,7.661752729522049,0,Tuesday,%%,4,0
22491,F,783.5263916567978,2,MPago,Monterrey,Virtual,31000,52,Aceptada,0,15.670527833135957,0,Friday,%%,5,0
22492,F,902.9535004706764,6,Farmacia,Monterrey,Física,31000,52,Aceptada,0,9.029535004706764,0,Sunday,ANDROID,3,0
22493,F,40.69907997768252,2,No registrado,No registrado,Física,51000,47,Aceptada,0,0.4069907997768252,0,Thursday,%%,5,0
22494,M,911.7789388559148,15,No registrado,Toluca,Física,26000,62,Aceptada,0,9.11778938855915,0,Wednesday,WEB,3,0
22495,M,164.78278041694549,23,No registrado,Toluca,Física,26000,62,Aceptada,0,1.647827804169455,0,Monday,%%,4,0
22496,F,233.79368056400276,15,MPago,No registrado,Física,56000,49,Aceptada,0,2.1041431250760243,1,Wednesday,.,3,1
22497,F,604.2291022586633,12,Restaurante,No registrado,Virtual,56000,49,Aceptada,0,10.87612384065594,0,Sunday,.,5,1
22499,F,906.4446502509744,18,No registrado,No registrado,Física,56000,49,En proceso,0,9.064446502509744,0,Friday,.,3,0
22500,F,561.3970886970935,7,No registrado,No registrado,Física,56000,49,Aceptada,0,5.0525737982738415,0,Wednesday,ANDROID,1,1
22501,F,765.1180779638479,15,Abarrotes,No registrado,Virtual,56000,49,Aceptada,0,15.302361559276958,0,Thursday,ANDROID,2,0
22503,F,235.18772014380676,18,Restaurante,No registrado,Virtual,56000,49,Aceptada,0,4.703754402876135,0,Friday,WEB,5,0
22505,F,800.1106250378175,11,Farmacia,No registrado,Física,56000,49,Aceptada,0,8.001106250378175,0,Thursday,.,5,0
22507,F,735.2527820952913,17,Abarrotes,No registrado,Virtual,56000,49,En proceso,0,14.705055641905826,0,Friday,%%,5,0
22509,F,95.42097851137656,22,Restaurante,No registrado,Virtual,56000,49,En proceso,0,1.526735656182025,0,Saturday,.,5,1
22510,F,264.79576196453627,4,No registrado,No registrado,Física,56000,49,Rechazada,0,2.647957619645363,0,Saturday,WEB,3,0
22511,F,204.58014442709515,6,Farmacia,No registrado,Física,56000,49,Aceptada,0,2.045801444270952,0,Wednesday,WEB,2,0
22512,Error registro,692.2254381006849,5,MPago,Guadalajara,Virtual,33000,34,Aceptada,0,13.844508762013698,0,Saturday,ANDROID,2,0
22513,Error registro,593.1555203238815,17,Restaurante,Guadalajara,Física,33000,34,En proceso,0,5.931555203238816,0,Wednesday,.,5,0
22514,Error registro,835.2633946094447,10,Super,Guadalajara,Física,33000,34,Aceptada,0,7.517370551485003,0,Sunday,.,1,1
22515,Error registro,258.83995707805764,12,Farmacia,Guadalajara,Física,33000,34,Aceptada,0,2.5883995707805765,0,Thursday,.,5,0
22516,F,367.5524212529471,3,No registrado,Merida,Virtual,57000,32,Rechazada,0,7.351048425058941,0,Friday,ANDROID,4,0
22517,F,998.8282276416224,3,MPago,Merida,Física,57000,32,Aceptada,0,9.988282276416223,0,Sunday,%%,4,0
22518,F,915.4393214099484,11,No registrado,Merida,Física,57000,32,Aceptada,0,9.154393214099484,0,Friday,.,5,0
22519,F,749.2084609282114,6,No registrado,Merida,Física,57000,32,Aceptada,0,6.742876148353902,0,Monday,WEB,3,1
22520,F,305.8004125982168,12,No registrado,Merida,Física,57000,32,Aceptada,0,3.058004125982168,0,Wednesday,WEB,2,0
22522,M,894.4298479792993,16,No registrado,No registrado,Física,64000,35,Aceptada,1,8.049868631813693,0,Friday,ANDROID,1,1
22523,F,53.04346512121927,15,MPago,Guadalajara,Física,49000,47,Aceptada,0,0.5304346512121927,0,Sunday,.,1,0
22524,F,648.6772516593575,23,Abarrotes,No registrado,Física,79000,43,Aceptada,1,6.486772516593575,0,Sunday,WEB,1,0
22525,F,689.2131752291822,6,Super,No registrado,Física,79000,43,Aceptada,1,6.892131752291822,0,Tuesday,WEB,1,0
22528,F,822.4683589565809,23,No registrado,No registrado,Virtual,79000,43,Aceptada,1,16.44936717913162,0,Sunday,.,1,0
22530,F,485.1596279929768,9,No registrado,No registrado,Física,79000,43,Rechazada,1,4.851596279929768,0,Friday,ANDROID,3,0
22531,F,483.4166282381015,14,MPago,No registrado,Física,79000,43,Aceptada,1,4.834166282381015,0,Wednesday,ANDROID,4,0
22532,F,778.2089355710742,15,Super,No registrado,Física,79000,43,En proceso,1,7.782089355710743,0,Sunday,WEB,1,0
22533,F,496.1513929111825,4,MPago,No registrado,Física,79000,43,Aceptada,1,4.465362536200643,0,Tuesday,.,3,1
22534,F,992.447542123014,7,Farmacia,No registrado,Física,79000,43,En proceso,1,8.932027879107126,0,Monday,%%,1,1
22535,M,457.68899021412136,7,Farmacia,No registrado,Virtual,39000,51,Aceptada,0,9.153779804282427,0,Thursday,WEB,5,0
22536,M,473.09892546304513,1,Restaurante,No registrado,Física,39000,51,En proceso,0,4.257890329167406,0,Wednesday,WEB,4,1
22537,M,556.2507122490416,9,No registrado,No registrado,Física,39000,51,Aceptada,0,5.562507122490416,0,Tuesday,ANDROID,5,0
22538,M,513.0285374963305,11,MPago,No registrado,Física,39000,51,Aceptada,0,5.1302853749633055,0,Saturday,.,1,0
22539,M,655.4170959834313,2,Super,No registrado,Virtual,39000,51,Aceptada,0,13.108341919668629,0,Monday,WEB,3,0
22540,M,602.632292890103,14,Farmacia,Guadalajara,Virtual,78000,58,En proceso,0,12.05264585780206,0,Tuesday,ANDROID,4,0
22541,M,66.2934578487998,12,Abarrotes,Guadalajara,Física,78000,58,Rechazada,0,0.6629345784879981,0,Tuesday,.,3,0
22542,M,512.1512323804868,14,No registrado,Guadalajara,Física,78000,58,Aceptada,0,5.121512323804868,0,Tuesday,%%,1,0
22543,M,726.5859405715468,18,No registrado,Guadalajara,Física,78000,58,Aceptada,0,6.53927346514392,0,Wednesday,.,3,1
22544,M,119.08856339594544,3,Abarrotes,Guadalajara,Física,78000,58,Rechazada,0,1.1908856339594542,0,Wednesday,.,2,0
22545,M,902.612286653282,6,No registrado,Guadalajara,Virtual,78000,58,Rechazada,0,14.441796586452512,0,Saturday,WEB,2,1
22546,M,878.593439016214,4,MPago,Guadalajara,Física,78000,58,Aceptada,0,8.78593439016214,0,Saturday,.,2,0
22547,M,151.190463239978,8,Abarrotes,Guadalajara,Física,78000,58,Aceptada,0,1.51190463239978,0,Tuesday,%%,3,0
22548,M,210.23814434326823,9,Abarrotes,Guadalajara,Física,78000,58,Aceptada,0,1.8921432990894147,0,Tuesday,.,2,1
22549,M,190.4402874810085,5,Super,Guadalajara,Virtual,78000,58,Aceptada,0,3.8088057496201695,0,Friday,WEB,2,0
22551,M,944.0265134859492,17,Farmacia,Guadalajara,Física,78000,58,En proceso,0,9.440265134859493,0,Saturday,.,1,0
22552,M,696.5801017274947,15,No registrado,Guadalajara,Física,78000,58,En proceso,0,6.269220915547453,0,Saturday,ANDROID,3,1
22553,M,73.03142535355833,3,Farmacia,Guadalajara,Física,78000,58,Aceptada,0,0.7303142535355833,0,Monday,WEB,1,0
22554,M,293.7797031776239,23,Super,Guadalajara,Física,78000,58,Aceptada,0,2.937797031776239,0,Saturday,WEB,2,0
22555,M,885.2796427152579,18,No registrado,Guadalajara,Física,78000,58,Aceptada,0,8.85279642715258,0,Wednesday,%%,3,0
22556,M,369.35165905811306,21,Abarrotes,Guadalajara,Física,78000,58,Aceptada,0,3.324164931523017,0,Tuesday,.,3,1
22557,M,542.7093787223346,1,No registrado,Guadalajara,Física,78000,58,Aceptada,0,4.341675029778677,0,Friday,%%,5,1
22558,M,130.69721283322488,23,Abarrotes,Guadalajara,Virtual,78000,58,Aceptada,0,2.6139442566644977,0,Tuesday,WEB,2,0
22559,M,560.1492904723191,23,No registrado,Guadalajara,Física,78000,58,Aceptada,0,5.041343614250872,0,Saturday,%%,2,1
22561,M,116.15445420075254,15,Farmacia,Guadalajara,Física,78000,58,En proceso,0,1.045390087806773,0,Sunday,%%,3,1
22562,F,559.372988474015,5,Restaurante,Merida,Física,67000,44,Aceptada,0,5.593729884740149,0,Wednesday,ANDROID,5,0
22563,F,136.20000755883422,2,Super,Merida,Virtual,67000,44,Aceptada,0,2.7240001511766843,0,Wednesday,%%,5,0
22564,F,247.3640386169371,15,MPago,Merida,Física,67000,44,Aceptada,0,2.473640386169371,0,Thursday,ANDROID,3,0
22566,F,919.1909956755592,3,Restaurante,Merida,Física,67000,44,Aceptada,0,8.272718961080033,0,Saturday,%%,5,1
22567,M,186.2358627955896,17,Farmacia,No registrado,Física,70000,52,Aceptada,0,1.862358627955896,0,Saturday,WEB,4,0
22570,M,475.1258317635556,16,Super,No registrado,Física,70000,52,Aceptada,0,4.751258317635556,0,Friday,%%,3,0
22571,M,789.5808422154995,11,MPago,No registrado,Física,70000,52,Aceptada,0,6.316646737723996,0,Sunday,WEB,5,1
22573,F,544.4487159533145,8,No registrado,No registrado,Física,72000,34,Rechazada,0,5.444487159533145,0,Friday,%%,4,0
22574,F,326.38253967103657,16,No registrado,No registrado,Física,72000,34,En proceso,0,3.2638253967103656,0,Thursday,WEB,3,0
22576,F,976.2554179963156,16,Restaurante,No registrado,Física,72000,34,En proceso,0,8.786298761966842,0,Tuesday,.,5,1
22577,F,566.3197940250533,18,No registrado,No registrado,Virtual,72000,34,En proceso,0,11.326395880501066,0,Saturday,%%,1,0
22578,M,635.0567410023382,7,Farmacia,No registrado,Física,76000,34,Aceptada,0,6.350567410023382,0,Tuesday,ANDROID,3,0
22579,M,382.2897743157527,4,MPago,No registrado,Física,76000,34,Aceptada,0,3.4406079688417748,0,Monday,%%,4,1
22581,F,702.6678525888776,6,Super,No registrado,Física,80000,46,En proceso,0,6.324010673299899,0,Friday,WEB,3,1
22582,F,895.4637702730322,5,No registrado,No registrado,Virtual,80000,46,Rechazada,0,17.909275405460644,0,Wednesday,WEB,5,0
22585,F,862.9926421488024,17,No registrado,No registrado,Física,80000,46,Aceptada,0,7.766933779339222,0,Monday,WEB,5,1
22586,F,113.7167488702554,15,No registrado,No registrado,Física,80000,46,Aceptada,0,1.137167488702554,0,Monday,WEB,2,0
22587,M,946.2326179614124,10,Farmacia,Merida,Física,39000,34,Aceptada,0,9.462326179614124,0,Sunday,WEB,3,0
22588,M,230.5460679870206,15,Super,Merida,Virtual,39000,34,En proceso,0,4.610921359740412,0,Thursday,%%,5,0
22589,M,230.67171327667856,7,Super,Merida,Física,39000,34,Aceptada,0,2.076045419490107,0,Tuesday,%%,5,1
22590,M,60.53081572371832,23,Super,Merida,Física,39000,34,Aceptada,0,0.6053081572371832,0,Tuesday,WEB,5,0
22591,M,809.9039775615531,1,Abarrotes,Guadalajara,Física,54000,55,En proceso,1,8.099039775615532,0,Wednesday,%%,4,0
22595,M,293.3958509772964,10,No registrado,Guadalajara,Física,54000,55,Aceptada,1,2.6405626587956674,0,Monday,ANDROID,5,1
22596,M,205.19858552256665,11,No registrado,Guadalajara,Virtual,54000,55,Aceptada,1,3.6935745394062,0,Tuesday,.,3,1
22599,M,419.5926918745071,21,Farmacia,No registrado,Física,43000,64,Aceptada,0,4.195926918745071,0,Sunday,.,3,0
22600,M,661.5727400084575,14,Abarrotes,No registrado,Virtual,43000,64,Aceptada,0,11.908309320152236,0,Friday,WEB,2,1
22601,M,465.76100686251465,19,Restaurante,No registrado,Física,43000,64,Rechazada,0,4.191849061762632,0,Wednesday,ANDROID,3,1
22602,Error registro,364.690945989688,15,No registrado,Monterrey,Virtual,88000,57,Aceptada,0,7.293818919793759,0,Saturday,ANDROID,2,0
22603,Error registro,795.5934807796918,7,Restaurante,Monterrey,Virtual,88000,57,En proceso,0,14.320682654034451,0,Friday,%%,4,1
22605,Error registro,501.7468345946187,18,MPago,Monterrey,Física,88000,57,Aceptada,0,5.017468345946187,0,Sunday,ANDROID,3,0
22606,Error registro,118.99159753325794,7,Super,Monterrey,Física,88000,57,Aceptada,0,1.1899159753325794,0,Thursday,.,5,0
22607,Error registro,844.6706699910821,16,No registrado,Monterrey,Física,88000,57,En proceso,0,8.446706699910822,0,Saturday,ANDROID,3,0
22608,Error registro,203.61304339717657,9,Abarrotes,Monterrey,Virtual,88000,57,En proceso,0,4.072260867943531,0,Tuesday,WEB,5,0
22609,Error registro,52.45875693169899,12,Abarrotes,Monterrey,Física,88000,57,Aceptada,0,0.5245875693169899,0,Wednesday,WEB,3,0
22610,Error registro,234.6881745427997,8,Abarrotes,Monterrey,Física,88000,57,Aceptada,0,2.3468817454279964,1,Saturday,ANDROID,2,0
22611,Error registro,156.52799440654985,8,No registrado,Monterrey,Física,88000,57,Aceptada,0,1.408751949658949,0,Monday,%%,3,1
22612,Error registro,248.97752896197977,21,No registrado,Monterrey,Virtual,88000,57,Aceptada,0,4.481595521315636,0,Thursday,.,4,1
22613,Error registro,503.3386393825391,22,Abarrotes,Monterrey,Física,88000,57,Aceptada,0,5.033386393825391,0,Thursday,ANDROID,1,0
22614,Error registro,979.5260808726388,5,No registrado,Monterrey,Física,88000,57,Aceptada,0,8.81573472785375,0,Wednesday,%%,3,1
22616,Error registro,333.48943804336375,2,Abarrotes,Monterrey,Física,88000,57,Rechazada,0,3.001404942390274,0,Friday,WEB,4,1
22618,Error registro,287.8618850682894,21,Restaurante,No registrado,Física,33000,38,Aceptada,0,2.590756965614605,0,Monday,%%,1,1
22619,M,548.7829199620606,23,No registrado,Toluca,Física,67000,32,Rechazada,0,4.939046279658546,0,Tuesday,WEB,5,1
22622,F,606.0174317923511,17,Super,No registrado,Física,40000,37,En proceso,0,5.454156886131161,0,Friday,%%,5,1
22624,F,989.63116613597,19,Farmacia,No registrado,Física,40000,37,Rechazada,0,9.8963116613597,0,Thursday,.,1,0
22625,F,737.1206060743767,17,Abarrotes,No registrado,Física,40000,37,Aceptada,0,7.371206060743767,0,Friday,%%,4,0
22626,F,875.9479576208108,22,Restaurante,No registrado,Física,40000,37,Aceptada,0,7.8835316185872975,0,Saturday,%%,4,1
22627,M,560.5996778670725,2,Super,Toluca,Física,99000,55,En proceso,0,5.045397100803653,0,Tuesday,%%,5,1
22628,M,996.4782138366568,8,MPago,Toluca,Física,99000,55,En proceso,0,8.968303924529911,0,Saturday,%%,5,1
22629,M,10.90879058169869,11,Restaurante,Toluca,Virtual,99000,55,Aceptada,0,0.2181758116339738,0,Friday,ANDROID,5,0
22630,M,995.7345632730048,6,No registrado,Toluca,Física,99000,55,En proceso,0,9.957345632730048,0,Friday,.,2,0
22631,F,99.86015508858004,10,Super,Toluca,Física,73000,48,En proceso,0,0.9986015508858004,0,Sunday,.,1,0
22632,F,339.55907252561514,6,No registrado,Toluca,Virtual,73000,48,Aceptada,0,6.1120633054610725,0,Monday,ANDROID,4,1
22634,F,104.2966134487251,9,Abarrotes,Toluca,Física,73000,48,Aceptada,0,0.8343729075898008,0,Monday,%%,3,1
22635,F,587.2276989132358,9,MPago,Toluca,Física,73000,48,En proceso,0,5.872276989132359,0,Tuesday,.,2,0
22636,F,93.5456328962384,2,No registrado,Toluca,Virtual,73000,48,Rechazada,0,1.870912657924768,0,Sunday,%%,4,0
22637,F,680.3811302643078,22,No registrado,Toluca,Virtual,73000,48,Aceptada,0,13.607622605286156,0,Saturday,WEB,1,0
22638,F,240.3364155129349,19,No registrado,Toluca,Virtual,73000,48,Aceptada,0,4.806728310258698,0,Saturday,.,2,0
22641,F,551.563669887951,6,No registrado,No registrado,Física,81000,56,Aceptada,1,5.515636698879511,0,Wednesday,%%,1,0
22644,M,639.0032542244318,11,No registrado,No registrado,Física,40000,52,Aceptada,0,5.751029288019886,0,Saturday,ANDROID,4,1
22646,M,588.2365342879019,2,No registrado,Merida,Física,67000,45,Aceptada,0,5.88236534287902,0,Saturday,ANDROID,5,0
22647,M,679.2438302953134,22,Super,No registrado,Virtual,60000,34,Aceptada,0,13.584876605906269,0,Wednesday,%%,4,0
22649,M,853.7234109956505,22,MPago,No registrado,Física,60000,34,En proceso,0,8.537234109956506,0,Monday,ANDROID,3,0
22651,M,753.4343783054487,13,Abarrotes,No registrado,Física,60000,34,Aceptada,0,7.534343783054488,0,Wednesday,WEB,3,0
22652,M,505.8468614120034,4,Abarrotes,No registrado,Física,60000,34,Aceptada,0,5.058468614120034,0,Tuesday,WEB,1,0
22653,M,214.39275034143955,12,No registrado,No registrado,Física,60000,34,Aceptada,0,2.143927503414396,0,Wednesday,%%,1,0
22657,M,607.8926586981156,6,Super,No registrado,Virtual,60000,34,Rechazada,0,12.157853173962312,0,Wednesday,%%,5,0
22660,F,394.0750590050588,19,No registrado,Guadalajara,Física,56000,42,En proceso,0,3.940750590050588,0,Thursday,ANDROID,4,0
22661,F,593.0633897728444,7,Restaurante,Guadalajara,Física,56000,42,Rechazada,0,4.744507118182756,0,Saturday,ANDROID,4,1
22662,F,950.0906075299122,2,MPago,Guadalajara,Física,56000,42,En proceso,0,9.500906075299122,0,Tuesday,WEB,2,0
22663,Error registro,477.1123608060925,13,Farmacia,Guadalajara,Física,82000,44,Aceptada,0,3.81689888644874,0,Sunday,WEB,1,1
